y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count,month,first_count
54972,파라노말 액티비티: 더 고스트 디멘션,그레고리 플로킨,(주)박수엔터테인먼트,2016-04-21,미국,미스터리,15세이상관람가,상업영화,일반영화,87분 58초,크리스 J. 머레이,브릿 쇼,아이비 조지,307,800,5604,4,6854
54511,헤이와이어,스티븐 소더버그,씨너스엔터테인먼트(주),2012-07-05,미국,액션,15세이상관람가,상업영화,일반영화,92분 0초,이완 맥그리거,지나 카라노,마이클 패스벤더,2,3,286,7,7147
54461,파라노말 액티비티4,"아리엘 슐만,헨리 유스트",씨제이이앤엠(주),2012-10-25,미국,스릴러,15세이상관람가,상업영화,일반영화,87분 0초,케이티 피더스턴,캐서린 뉴튼,잭 에스트린,3,6,1161,10,7195
54239,살인소설,스콧 데릭슨,씨너스엔터테인먼트(주),2012-11-15,미국,미스터리,청소년관람불가,상업영화,일반영화,110분 0초,에단 호크,빈센트 도노프리오,제임스 랜슨,2,5,890,11,6533
53779,맨체스터 바이 더 씨,케네스 로너건,THE 픽쳐스,2017-02-15,미국,드라마,15세이상관람가,다양성영화,예술영화,136분 44초,케이시 애플렉,미쉘 윌리엄스,카일 챈들러,17,39,3618,2,2887
53103,디센던트,알렉산더 페인,이십세기폭스코리아(주),2012-02-16,미국,코미디,15세이상관람가,다양성영화,예술영화,115분 0초,조지 클루니,주디 그리어,NA,1,4,684,2,3799
52426,호프 스프링즈,데이빗 프랭클,(주)시너지하우스 (시너지),2013-04-04,미국,멜로/로맨스,청소년관람불가,상업영화,일반영화,100분 0초,메릴 스트립,토미 리 존스,스티브 카렐,5,16,2847,4,4305
52197,더 비지트,M. 나이트 샤말란,유니버설픽쳐스인터내셔널 코리아(유),2015-10-15,미국,스릴러,15세이상관람가,상업영화,일반영화,93분 58초,디애너 듀나건,피터 맥로비,에드 옥슨볼드,1,2,337,10,7372
51867,매혹당한 사람들,소피아 코폴라,유니버설픽쳐스인터내셔널 코리아(유),2017-09-06,미국,스릴러,15세이상관람가,다양성영화,예술영화,93분 38초,니콜 키드먼,커스틴 던스트,엘르 패닝,12,24,2240,9,5619
51553,스카이포스 3D,토니 탕,(주)미디어데이,2013-02-28,미국,애니메이션,전체관람가,상업영화,일반영화,81분 0초,아론 크렙스,헤더 고든,NA,6,15,3247,2,9258
51228,트리 오브 라이프,테렌스 맬릭,(주)에스비에스콘텐츠허브,2011-10-27,미국,드라마,15세이상관람가,다양성영화,예술영화,137분 0초,브래드 피트,피오나 쇼,숀 펜,4,13,2208,10,4082
51151,빅 미라클,켄 콰피스,유니버설픽쳐스인터내셔널 코리아(유),2012-02-23,미국,드라마,전체관람가,상업영화,일반영화,107분 0초,드류 베리모어,크리스틴 벨,NA,158,484,8027,2,5568
50839,더 씽,매티스 반 헤이닌겐 주니어,(주)싸이더스,2012-06-14,미국,공포(호러),15세이상관람가,상업영화,일반영화,103분 0초,메리 엘리자베스 윈스티드,조엘 에저튼,에릭 크리스찬 올슨,1,1,543,6,5038
50783,윈드 리버,테일러 쉐리던,(주)유로커뮤니케이션,2017-09-14,미국,액션,15세이상관람가,다양성영화,예술영화,111분 4초,제레미 레너,엘리자베스 올슨,존 번탈,22,61,7188,9,4393
50768,브루클린,존 크로울리,이십세기폭스코리아(주),2016-04-21,미국,드라마,12세이상관람가,다양성영화,예술영화,111분 14초,시얼샤 로넌,도널 글리슨,NA,3,9,1117,4,1356
50631,포레스트: 죽음의 숲,제이슨 자다,유니버설픽쳐스인터내셔널 코리아(유),2016-03-30,미국,공포(호러),12세이상관람가,상업영화,일반영화,93분 7초,나탈리 도메르,테일러 키니,이오인 맥큰,1,3,250,3,5536
50163,인시디어스,제임스 완,(주)쇼박스,2012-09-13,미국,공포(호러),15세이상관람가,상업영화,일반영화,102분 0초,패트릭 윌슨,로즈 번,바바라 허쉬,5,8,2169,9,5373
49958,언더더씨,에반 트라멜,(주)팝엔터테인먼트,2017-06-22,미국,애니메이션,전체관람가,상업영화,일반영화,71분 21초,김연우,황창영,김경희,1,1,326,6,872
48931,미스 사이공 : 25주년 특별 공연,브렛 설리반,유니버설픽쳐스인터내셔널 코리아(유),2016-11-24,미국,공연,15세이상관람가,상업영화,일반영화,175분 14초,알리스태어 브래머,에바 노블자다,홍광호,9,10,423,11,3133
48844,스트레이트 아웃 오브 컴턴,F. 게리 그레이,유니버설픽쳐스인터내셔널 코리아(유),2015-09-10,미국,드라마,청소년관람불가,상업영화,일반영화,146분 39초,오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,1,6,586,9,4393
48051,미스 슬로운,존 매든,(주)메인타이틀픽쳐스,2017-03-29,미국,드라마,15세이상관람가,다양성영화,예술영화,132분 0초,제시카 차스테인,구구 바샤-로,알리슨 필,9,20,3431,3,3474
47668,매기스 플랜,레베카 밀러,오드,2017-01-25,미국,코미디,15세이상관람가,다양성영화,예술영화,98분 34초,에단 호크,줄리안 무어,그레타 거윅,5,13,2316,1,2278
47540,온리 더 브레이브,조셉 코신스키,㈜코리아스크린,2018-03-07,미국,드라마,12세이상관람가,상업영화,일반영화,133분 28초,조슈 브롤린,마일즈 텔러,제프 브리지스,5,17,2481,3,9193
47226,머니 몬스터,조디 포스터,유니버설픽쳐스인터내셔널 코리아(유),2016-08-31,미국,스릴러,15세이상관람가,상업영화,일반영화,97분 40초,조지 클루니,줄리아 로버츠,잭 오코넬,1,3,506,8,8572
47197,트리플 9,존 힐코트,(주)리틀빅픽쳐스,2016-04-20,미국,범죄,청소년관람불가,상업영화,일반영화,115분 23초,치웨텔 에지오포,케이트 윈슬렛,안소니 마키,4,12,1347,4,7384
47088,잃어버린 도시 Z,제임스 그레이,(주)영화사 빅,2017-09-21,미국,액션,12세이상관람가,다양성영화,예술영화,140분 35초,찰리 허냄,로버트 패틴슨,시에나 밀러,2,3,515,9,7901
46781,이스케이프,존 에릭 도들,(주)넥스트엔터테인먼트월드(NEW),2015-11-05,미국,액션,15세이상관람가,상업영화,일반영화,103분 10초,오웬 윌슨,피어스 브로스넌,레이크 벨,2,4,979,11,4872
46735,크림슨 피크,길예르모 델 토로,유니버설픽쳐스인터내셔널 코리아(유),2015-11-25,미국,판타지,청소년관람불가,상업영화,일반영화,118분 39초,톰 히들스턴,제시카 차스테인,미아 와시코브스카,1,2,392,11,6117
46723,스크림 4G,웨스 크레이븐,(주)시너지하우스 (시너지),2011-06-09,미국,미스터리,청소년관람불가,상업영화,일반영화,110분 0초,니브 캠벨,데이빗 아퀘트,헤이든 파네티어,10,10,2003,6,5337
46638,갤럭시 히어로즈: 라쳇 앤 클랭크,케빈 먼로,(주)영화사 빅,2016-08-17,미국,애니메이션,전체관람가,다양성영화,예술영화,84분 51초,폴 지아마티,존 굿맨,벨라 손,5,11,2156,8,4849
46589,엘리노어 릭비: 그 남자 그 여자,네드 벤슨,(주)이수C&E,2015-04-09,미국,드라마,15세이상관람가,다양성영화,예술영화,122분 39초,제임스 맥어보이,제시카 차스테인,이자벨 위페르,3,17,1545,4,4682
46487,"스탠바이, 웬디",벤 루윈,판씨네마(주),2018-05-30,미국,드라마,전체관람가,다양성영화,예술영화,93분 0초,다코타 패닝,토니 콜렛,앨리스 이브,7,18,1067,5,6527
46469,마더!,대런 아로노프스키,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,미국,드라마,청소년관람불가,상업영화,일반영화,121분 2초,제니퍼 로렌스,하비에르 바르뎀,에드 해리스,17,19,1907,10,6976
46373,하드코어 헨리,일리야 나이슐러,"㈜코리아스크린,와이드 릴리즈(주)",2016-05-19,미국,액션,청소년관람불가,상업영화,일반영화,96분 19초,샬토 코플리,해일리 베넷,팀 로스,10,15,2158,5,12773
46285,블레어 위치,아담 윈가드,㈜코리아스크린,2016-11-23,미국,공포(호러),15세이상관람가,상업영화,일반영화,89분 3초,NA,NA,NA,2,4,354,11,3599
46079,송 원,케이트 베커-플로이랜드,(주)박수엔터테인먼트,2015-04-01,미국,드라마,15세이상관람가,다양성영화,예술영화,88분 38초,앤 해서웨이,자니 플린,NA,3,8,1520,4,5620
45484,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,2017-04-13,미국,애니메이션,전체관람가,상업영화,일반영화,63분 11초,아리엘 윈터,아이미 카레로,제인 폰다,1,1,4,4,530
45166,한 번 더 해피엔딩,마크 로렌스,(주)팝엔터테인먼트,2015-04-08,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,106분 46초,휴 그랜트,마리사 토메이,앨리슨 제니,2,9,1246,4,5356
44839,내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤,"(주)메인타이틀픽쳐스,주식회사 키위컴퍼니",2017-07-19,미국,코미디,12세이상관람가,다양성영화,예술영화,107분 27초,셜리 맥클레인,아만다 사이프리드,앤 헤이시,9,25,3431,7,6015
44689,킹메이커,조지 클루니,(주)시너지하우스 (시너지),2012-04-19,미국,드라마,15세이상관람가,상업영화,일반영화,101분 0초,라이언 고슬링,조지 클루니,필립 세이모어 호프만,1,4,606,4,4861
44677,호두까기인형 3D,안드레이 콘찰로프스키,(주)나이너스엔터테인먼트,2013-01-03,미국,가족,전체관람가,상업영화,일반영화,96분 0초,엘르 패닝,존 터투로,네이단 레인,6,34,2498,1,5390
44546,저스티스,로저 도널드슨,(주)쇼박스,2012-03-15,미국,액션,청소년관람불가,상업영화,일반영화,105분 0초,니콜라스 케이지,가이 피어스,재뉴어리 존스,2,2,304,3,4592
43978,프랑켄위니,팀 버튼,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-11,미국,애니메이션,12세이상관람가,상업영화,일반영화,87분 0초,위노나 라이더,캐서린 오하라,찰리 타헨,3,4,1304,10,2385
43613,울브스,데이비드 헤이터,(주)프레인글로벌,2014-11-13,미국,판타지,15세이상관람가,상업영화,일반영화,90분 1초,루카스 틸,메릿 패터슨,제이슨 모모아,10,11,1671,11,7377
42708,호스트,앤드류 니콜,(주)넥스트엔터테인먼트월드(NEW),2013-04-04,미국,SF,15세이상관람가,상업영화,일반영화,125분 23초,시얼샤 로넌,다이앤 크루거,맥스 아이언스,1,3,732,4,8467
41301,나쁜 이웃들,니콜라스 스톨러,유니버설픽쳐스인터내셔널 코리아(유),2014-07-03,미국,코미디,청소년관람불가,상업영화,일반영화,96분 43초,세스 로건,로즈 번,잭 에프런,83,203,2730,7,4923
41242,스니치,릭 로만 워프,(주)마인스 엔터테인먼트,2013-05-09,미국,액션,15세이상관람가,상업영화,일반영화,111분 46초,드웨인 존슨,수잔 서랜든,NA,6,7,1195,5,4746
40766,세인트 클라우드,버 스티어스,유니버설픽쳐스인터내셔널 코리아(유),2011-01-13,미국,멜로/로맨스,12세이상관람가,상업영화,일반영화,99분 0초,잭 애프론,NA,NA,4,10,49,1,5048
40519,데모닉,윌 캐논,(주)와우픽쳐스,2015-06-25,미국,공포(호러),15세이상관람가,다양성영화,예술영화,83분 4초,마리아 벨로,프랭크 그릴로,코디 혼,1,2,259,6,7169
40366,코블러,토마스 맥카시,씨네그루(주)다우기술,2015-04-08,미국,판타지,15세이상관람가,다양성영화,예술영화,96분 41초,아담 샌들러,더스틴 호프만,스티브 부세미,7,19,3161,4,4541
40221,이모티: 더 무비,토니 레온디스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-08-02,미국,애니메이션,전체관람가,상업영화,일반영화,91분 11초,T.J. 밀러,제임스 코든,안나 패리스,1,1,151,8,6710
40096,아델라인 : 멈춰진 시간,리 톨랜드 크리거,(주)쇼박스,2015-10-15,미국,판타지,12세이상관람가,상업영화,일반영화,112분 35초,블레이크 라이블리,미치엘 휘즈먼,캐시 베이커,6,7,1495,10,3754
39731,세이프 헤이븐,라세 할스트롬,(주)팝엔터테인먼트,2013-11-06,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,115분 34초,조쉬 더하멜,줄리안 허프,코비 스멀더스,7,15,3032,11,2360
38305,나의 그리스식 웨딩 2,커크 존스,(주)이수C&E,2016-03-30,미국,코미디,15세이상관람가,상업영화,일반영화,94분 15초,니아 발다로스,존 코베트,엘레나 캠푸리스,2,7,1940,3,5692
38149,신은 죽지 않았다,해롤드 크론크,"(주)씨타마운틴픽쳐스,(주)에스와이코마드",2015-04-16,미국,드라마,12세이상관람가,다양성영화,예술영화,112분 53초,쉐인 하퍼,케빈 소르보,트리샤 라파체,4,11,1586,4,1769
37547,슈퍼노바 지구 탈출기,캘런 브런커,(주)영화사 빅,2014-02-13,미국,애니메이션,전체관람가,상업영화,일반영화,89분 0초,제시카 알바,브렌든 프레이저,사라 제시카 파커,9,18,3251,2,2218
37134,사이드 이펙트,스티븐 소더버그,롯데쇼핑㈜롯데엔터테인먼트,2013-07-11,미국,스릴러,청소년관람불가,상업영화,일반영화,105분 46초,주드 로,루니 마라,채닝 테이텀,2,3,648,7,4096
36350,다크 하우스,대런 린 보우즈만,"(주)스톰픽쳐스코리아,(주)디스테이션",2017-06-22,미국,공포(호러),청소년관람불가,다양성영화,예술영화,99분 15초,제시카 론디스,조 앤더슨,린 샤예,3,6,549,6,8171
36068,더 스토리: 세상에 숨겨진 사랑,"브라이언 클러그만,리 스턴탈",(주)에스비에스콘텐츠허브,2012-12-06,미국,드라마,15세이상관람가,다양성영화,예술영화,102분 0초,브래들리 쿠퍼,조 샐다나,제레미 아이언스,2,2,781,12,3586
35517,빌리와 용감한 녀석들: 치킨 히어로,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","(주)박수엔터테인먼트,㈜코리아스크린",2016-02-17,미국,애니메이션,전체관람가,다양성영화,예술영화,83분 55초,브루노 비치어,안젤리카 베일,오마 카파로,4,6,1195,2,2794
35328,문라이즈 킹덤,웨스 앤더슨,(주)영화사 진진,2013-01-31,미국,코미디,15세이상관람가,다양성영화,예술영화,94분 0초,브루스 윌리스,에드워드 노튼,빌 머레이,5,18,1335,1,1137
35318,브루클린의 멋진 주말,리차드 론크레인,(주)영화사 진진,2016-01-21,미국,드라마,12세이상관람가,다양성영화,예술영화,92분 25초,모건 프리먼,다이안 키튼,캐리 프레스톤,2,7,895,1,2277
35296,우리의 20세기,마이크 밀스,그린나래미디어(주),2017-09-27,미국,드라마,15세이상관람가,다양성영화,예술영화,118분 37초,아네트 베닝,그레타 거윅,엘르 패닝,3,15,2044,9,1475
34625,음모자,로버트 레드포드,판씨네마(주),2011-06-30,미국,드라마,12세이상관람가,다양성영화,예술영화,123분 0초,로빈 라이트,노먼 리더스,케빈 클라인,1,4,236,6,2049
34616,녹터널 애니멀스,톰 포드,유니버설픽쳐스인터내셔널 코리아(유),2017-01-11,미국,드라마,청소년관람불가,다양성영화,예술영화,116분 35초,에이미 아담스,제이크 질렌할,마이클 섀넌,17,21,2048,1,2551
34584,신은 죽지 않았다 2,해롤드 크론크,"(주)에스와이코마드,글뫼 주식회사",2016-04-07,미국,드라마,12세이상관람가,다양성영화,예술영화,120분 30초,멜리사 조안 하트,제시 멧칼피,NA,5,11,2137,4,1009
34517,파운더,존 리 행콕,CGV아트하우스,2017-04-20,미국,드라마,15세이상관람가,다양성영화,예술영화,115분 10초,마이클 키튼,NA,NA,2,10,1471,4,3730
34295,"헤일, 시저!","에단 코엔,조엘 코엔",유니버설픽쳐스인터내셔널 코리아(유),2016-03-24,미국,코미디,12세이상관람가,다양성영화,예술영화,105분 56초,조지 클루니,조슈 브롤린,스칼렛 요한슨,18,21,1770,3,4014
34184,7번째 내가 죽던 날,라이 루소 영,씨네그루(주)키다리이엔티,2017-05-31,미국,드라마,15세이상관람가,다양성영화,예술영화,98분 20초,조이 도이치,할스톤 세이지,엘레나 캠푸리스,2,5,1139,5,4812
33993,빅 웨딩,저스틴 잭햄,(주)나이너스엔터테인먼트,2013-06-27,미국,멜로/로맨스,청소년관람불가,상업영화,일반영화,87분 40초,아만다 사이프리드,벤 반스,로버트 드니로,4,5,1414,6,5044
33901,어메이징 메리,마크 웹,이십세기폭스코리아(주),2017-10-04,미국,드라마,12세이상관람가,다양성영화,예술영화,101분 2초,크리스 에반스,맥케나 그레이스,린제이 던컨,5,9,880,10,2344
33505,마스터,폴 토마스 앤더슨,(주)영화사 진진,2013-07-11,미국,드라마,청소년관람불가,다양성영화,예술영화,137분 49초,호와킨 피닉스,필립 세이모어 호프만,에이미 아담스,10,17,1317,7,1404
33469,코난: 암흑의 시대,마커스 니스펠,씨제이이앤엠(주),2012-04-05,미국,판타지,청소년관람불가,상업영화,일반영화,112분 0초,제이슨 모모아,레이첼 니콜스,스티븐 랭,2,3,752,4,4209
33360,배틀 오브 비보이,벤슨 리,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-01-09,미국,드라마,12세이상관람가,상업영화,일반영화,109분 31초,조쉬 펙,조쉬 홀로웨이,NA,19,48,11047,1,2745
32668,킬 유어 달링,존 크로키다스,(주)영화사 진진,2014-10-16,미국,드라마,청소년관람불가,다양성영화,예술영화,102분 37초,다니엘 래드클리프,데인 드한,엘리자베스 올슨,1,6,493,10,3241
32453,꼬마 잠수함 올리 2,밥 두셋,예지림엔터테인먼트,2014-12-04,미국,애니메이션,전체관람가,상업영화,일반영화,71분 51초,김경희,최윤정,윤세웅,3,6,1217,12,1852
32187,팔로우,데이빗 로버트 밋첼,"(주)영화사오원,(주)브리즈픽처스",2015-04-02,미국,공포(호러),청소년관람불가,다양성영화,예술영화,99분 56초,마이카 먼로,키어 길크리스,다니엘 조바토,2,7,1302,4,4885
32021,극장판 위 베어 베어스: 곰 브라더스,매니 에르난데스,(주)팝엔터테인먼트,2017-08-24,미국,애니메이션,전체관람가,상업영화,일반영화,61분 55초,NA,NA,NA,2,3,618,8,3021
31152,더 브레이브,"에단 코엔,조엘 코엔",씨제이엔터테인먼트,2011-02-24,미국,드라마,15세이상관람가,상업영화,일반영화,110분 0초,맷 데이먼,조슈 브롤린,제프 브리지스,4,5,837,2,2310
31101,초콜렛 도넛,트래비스 파인,CGV아트하우스,2014-10-02,미국,드라마,15세이상관람가,다양성영화,예술영화,97분 57초,알란 커밍,아이작 레이바,가렛 딜라헌트,15,38,3157,10,2171
31032,러브액츄얼리: 크리스마스 에디션,리차드 커티스,(주)팝엔터테인먼트,2013-12-18,미국,멜로/로맨스,청소년관람불가,다양성영화,예술영화,134분 47초,휴 그랜트,콜린 퍼스,리암 니슨,1,1,200,12,1005
30656,앵그리스트 맨,필 알덴 로빈슨,브릿지웍스 엔터테인먼트(주),2014-10-30,미국,드라마,15세이상관람가,다양성영화,예술영화,83분 13초,로빈 윌리엄스,밀라 쿠니스,NA,4,7,1335,10,2782
30525,쿠보와 전설의 악기,트래비스 나이트,유니버설픽쳐스인터내셔널 코리아(유),2016-10-26,미국,애니메이션,전체관람가,상업영화,일반영화,102분 4초,샤를리즈 테론,랄프 파인즈,루니 마라,3,5,924,10,906
30221,드라이브 앵그리 3D,패트릭 루지어,롯데쇼핑㈜롯데엔터테인먼트,2011-08-25,미국,액션,청소년관람불가,상업영화,일반영화,104분 0초,니콜라스 케이지,엠버 허드,NA,1,1,173,8,5229
30140,지골로 인 뉴욕,존 터투로,(주)나이너스엔터테인먼트,2014-09-25,미국,멜로/로맨스,청소년관람불가,다양성영화,예술영화,90분 5초,존 터투로,우디 앨런,샤론 스톤,4,8,1445,9,3701
29728,33,패트리시아 리건,(주)나이너스엔터테인먼트,2016-04-07,미국,드라마,12세이상관람가,상업영화,일반영화,126분 22초,안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬,64,160,15227,4,3705
29648,내 인생의 마지막 변화구,로버트 로렌즈,워너브러더스 코리아(주),2012-11-29,미국,드라마,12세이상관람가,상업영화,일반영화,111분 0초,클린트 이스트우드,에이미 아담스,저스틴 팀버레이크,4,14,3234,11,2730
29552,루비 스팍스,"조나단 데이턴,발레리 페리스",(주)팝엔터테인먼트,2018-05-10,미국,코미디,15세이상관람가,다양성영화,예술영화,104분 0초,폴 다노,조 카잔,NA,2,4,664,5,2726
29441,너브,"헨리 유스트,아리엘 슐만",(주)박수엔터테인먼트,2017-01-11,미국,어드벤처,15세이상관람가,상업영화,일반영화,96분 9초,엠마 로버츠,줄리엣 루이스,NA,2,3,433,1,4665
29354,몬태나,스콧 쿠퍼,판씨네마(주),2018-04-19,미국,드라마,15세이상관람가,다양성영화,예술영화,131분 11초,크리스찬 베일,로자먼드 파이크,웨스 스투디,5,16,2046,4,3775
29217,리빙보이 인 뉴욕,마크 웹,주식회사 더쿱,2017-11-09,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,88분 41초,칼럼 터너,제프 브리지스,케이트 베킨세일,16,23,2618,11,4417
28507,머드,제프 니콜스,(주)프레인글로벌,2013-11-28,미국,드라마,15세이상관람가,다양성영화,예술영화,131분 0초,매튜 매커너히,리즈 위더스푼,마이클 섀넌,5,16,2361,11,2539
28477,크리미널 스쿼드,크리스찬 구드가스트,(주)이수C&E,2018-04-19,미국,범죄,15세이상관람가,상업영화,일반영화,123분 47초,제라드 버틀러,파블로 쉬레이버,NA,3,4,339,4,4826
28220,서프러제트,사라 가브론,유니버설픽쳐스인터내셔널 코리아(유),2016-06-23,미국,드라마,12세이상관람가,다양성영화,예술영화,106분 58초,캐리 멀리건,헬레나 본햄 카터,메릴 스트립,4,7,355,6,1489
27858,나를 미치게 하는 여자,주드 아패토우,유니버설픽쳐스인터내셔널 코리아(유),2015-12-10,미국,코미디,청소년관람불가,상업영화,일반영화,124분 39초,에이미 슈머,빌 헤이더,NA,8,45,10572,12,3014
27854,키드냅,루이스 프리에토,(주)제이앤씨미디어그룹,2017-11-22,미국,액션,15세이상관람가,다양성영화,예술영화,94분 29초,할리 베리,NA,NA,9,14,1362,11,3615
27847,스페이스 비트윈 어스,피터 첼섬,씨네그루(주)키다리이엔티,2017-03-16,미국,어드벤처,12세이상관람가,다양성영화,예술영화,120분 10초,게리 올드만,아사 버터필드,칼라 구기노,5,9,1399,3,4401
27840,걸 온 더 트레인,테이트 테일러,씨제이이앤엠(주),2017-03-09,미국,드라마,청소년관람불가,상업영화,일반영화,112분 7초,에밀리 블런트,해일리 베넷,루크 에반스,3,5,1350,3,4046
27412,위아 유어 프렌즈,맥스 조셉,씨네그루(주)다우기술,2015-11-12,미국,드라마,청소년관람불가,상업영화,일반영화,96분 27초,잭 에프런,에밀리 라타이코프스키,NA,31,106,18896,11,2658
27279,라자루스,데이빗 겔브,(유)조이앤시네마,2015-07-02,미국,공포(호러),15세이상관람가,상업영화,일반영화,83분 5초,올리비아 와일드,에반 피터스,마크 듀플라스,3,4,851,7,3137
27010,아워 이디엇 브라더,제시 페레츠,씨너스엔터테인먼트(주),2012-11-29,미국,드라마,청소년관람불가,다양성영화,예술영화,90분 0초,폴 러드,주이 디샤넬,엘리자베스 뱅크스,6,10,2296,11,2501
26812,러브 앤 머시,빌 포래드,판씨네마(주),2015-07-30,미국,드라마,15세이상관람가,다양성영화,예술영화,120분 51초,존 쿠삭,폴 다노,엘리자베스 뱅크스,7,11,1934,7,1288
26640,머신건 프리처,마크 포스터,(주)팝파트너스,2012-05-24,미국,액션,15세이상관람가,상업영화,일반영화,123분 0초,제라드 버틀러,미셸 모나한,매들린 캐롤,8,28,4943,5,2150
26629,리멤버 미,앨런 콜터,㈜케이디미디어,2011-03-03,미국,멜로/로맨스,15세이상관람가,상업영화,일반영화,112분 0초,로버트 패틴슨,에밀리 드 라빈,크리스 쿠퍼,68,90,2499,3,2891
26387,원 포 더 머니,줄리 앤 로빈슨,씨너스엔터테인먼트(주),2012-02-16,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,91분 0초,캐서린 헤이글,제이슨 오마라,다니엘 선자타,63,113,3984,2,3228
26262,트레이서,다니엘 벤마요,"(주)영화사오원,(주)브리즈픽처스",2015-03-19,미국,액션,15세이상관람가,상업영화,일반영화,93분 32초,테일러 로트너,마리 아브게로폴로스,NA,4,6,1209,3,3316
26027,원더스트럭,토드 헤인즈,CGV아트하우스,2018-05-03,미국,드라마,전체관람가,다양성영화,예술영화,115분 47초,줄리안 무어,오크스 페글리,미쉘 윌리엄스,5,14,1757,5,3119
25595,골드,스티븐 개건,CGV아트하우스,2017-03-22,미국,드라마,15세이상관람가,다양성영화,예술영화,120분 16초,매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈,5,14,2960,3,4355
25288,매직 마이크,스티븐 소더버그,(주)나이너스엔터테인먼트,2012-08-01,미국,코미디,청소년관람불가,다양성영화,예술영화,110분 0초,채닝 테이텀,알렉스 페티퍼,매튜 매커너히,6,10,2051,8,2367
